"","Date","Time","Latitude","Longitude","Species","Multispecies","Total.zebras","DazzleID"
"1.7.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.81","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.1","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.2","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.3","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.4","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.5","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.6","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.7","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.8","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.9","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.10","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
"1.8.11","6/3/21",1020,0.468911959,36.85907079,"PZ",0,12,1
